file	verb	verb/token	adj	adj/token	noun	noun/token	pronoun	pronoun/token	adv	adv/token	adv_particle	adv_particle/token	conj_coord	conj_coord/token	prep_or_conj_subord	prep_or_conj_subord/token	numeral	numeral/token	det	det/token	there_existential	there_existential/token	interj	interj/token	verb/(adj+.01)	verb/(adv+.01)	verb/(noun+.01)	verb/(pronoun+.01)	adj/(noun+.01)	adj/(pronoun+.01)	adj/(adv+.01)	noun/(pronoun+.01)	noun/(adv+.01)	adv/(pronoun+.01)	conj_coord/(prep_or_conj_subord+.01)
bob_dylan.txt.tkzd.51.txt	125	0.2181500873	14	0.0244328098	88	0.1535776614	106	0.184991274	39	0.0680628272	3	0.0052356021	37	0.0645724258	23	0.0401396161	0	0	25	0.0436300175	1	0.0017452007	0	0	8.9221984297	3.2043065881	1.4202931485	1.179134044	0.1590728326	0.1320630129	0.3588823379	0.8301103669	2.255831838	0.3678898217	1.6079965233
bob_dylan.txt.tkzd.52.txt	58	0.2248062016	4	0.015503876	36	0.1395348837	47	0.1821705426	24	0.0930232558	1	0.003875969	8	0.0310077519	24	0.0930232558	0	0	16	0.0620155039	0	0	0	0	14.463840399	2.4156601416	1.6106637045	1.2337800468	0.1110802555	0.0850882791	0.1665972511	0.7657945118	1.4993752603	0.5105296745	0.3331945023
bob_dylan.txt.tkzd.53.txt	87	0.2037470726	16	0.037470726	89	0.2084309133	42	0.0983606557	26	0.0608899297	1	0.0023419204	10	0.0234192037	20	0.0468384075	11	0.0257611241	30	0.0702576112	1	0.0023419204	0	0	5.4341036852	3.3448673587	0.9774182676	2.0709354916	0.1797550837	0.3808616996	0.61514802	2.118543204	3.4217608612	0.6189002618	0.4997501249
bob_dylan.txt.tkzd.54.txt	68	0.1931818182	15	0.0426136364	59	0.1676136364	50	0.1420454545	31	0.0880681818	4	0.0113636364	18	0.0511363636	31	0.0880681818	1	0.0028409091	25	0.0710227273	2	0.0056818182	0	0	4.5303131246	2.192841019	1.1523470598	1.3597280544	0.2541942044	0.299940012	0.4837149307	1.1797640472	1.9026120606	0.6198760248	0.5804579168
bob_dylan.txt.tkzd.55.txt	139	0.1748427673	32	0.0402515723	184	0.2314465409	90	0.1132075472	43	0.0540880503	8	0.0100628931	24	0.0301886792	70	0.0880503145	3	0.0037735849	70	0.0880503145	0	0	0	0	4.3423930022	3.2318065566	0.7553937286	1.5442728586	0.1739035922	0.3555160538	0.7440130202	2.0442173092	4.2780748663	0.4777246973	0.3428081703
bob_dylan.txt.tkzd.56.txt	27	0.2061068702	6	0.0458015267	26	0.1984732824	15	0.1145038168	6	0.0458015267	1	0.0076335878	6	0.0458015267	10	0.0763358779	0	0	18	0.1374045802	1	0.0076335878	0	0	4.4925124792	4.4925124792	1.0380622837	1.7988007995	0.2306805075	0.399733511	0.9983361065	1.7321785476	4.3261231281	0.399733511	0.5994005994
bob_dylan.txt.tkzd.57.txt	39	0.2041884817	5	0.0261780105	26	0.1361256545	36	0.1884816754	11	0.057591623	0	0	5	0.0261780105	17	0.0890052356	2	0.0104712042	10	0.0523560209	0	0	0	0	7.7844311377	3.5422343324	1.4994232987	1.083032491	0.1922337562	0.1388503194	0.4541326067	0.7220216607	2.361489555	0.3054707026	0.2939447384
bob_dylan.txt.tkzd.58.txt	30	0.1829268293	10	0.0609756098	33	0.2012195122	24	0.1463414634	8	0.0487804878	0	0	10	0.0609756098	15	0.0914634146	0	0	10	0.0609756098	0	0	0	0	2.997002997	3.7453183521	0.9088155105	1.2494793836	0.3029385035	0.4164931279	1.2484394507	1.374427322	4.1198501873	0.3331945023	0.6662225183
bob_dylan.txt.tkzd.59.txt	28	0.1666666667	6	0.0357142857	36	0.2142857143	15	0.0892857143	12	0.0714285714	0	0	5	0.0297619048	12	0.0714285714	1	0.005952381	21	0.125	2	0.0119047619	0	0	4.6589018303	2.3313905079	0.7775617884	1.8654230513	0.1666203832	0.399733511	0.4995836803	2.398401066	2.9975020816	0.799467022	0.4163197336
bob_dylan.txt.tkzd.6.txt	78	0.225433526	6	0.0173410405	61	0.176300578	49	0.1416184971	20	0.0578034682	1	0.0028901734	13	0.0375722543	38	0.1098265896	0	0	26	0.0751445087	1	0.0028901734	0	0	12.9783693844	3.8980509745	1.2784789379	1.5915119363	0.0983445337	0.1224239951	0.299850075	1.2446439502	3.0484757621	0.4080799837	0.3420152591
bob_dylan.txt.tkzd.60.txt	135	0.1923076923	22	0.0313390313	140	0.1994301994	75	0.1068376068	51	0.0726495726	5	0.0071225071	21	0.0299145299	60	0.0854700855	5	0.0071225071	53	0.0754985755	2	0.0028490028	0	0	6.1335756474	2.6465398941	0.9642168417	1.799760032	0.1571316335	0.2932942274	0.4312879827	1.866417811	2.7445598902	0.6799093454	0.3499416764
bob_dylan.txt.tkzd.61.txt	38	0.2054054054	4	0.0216216216	37	0.2	21	0.1135135135	13	0.0702702703	0	0	6	0.0324324324	13	0.0702702703	1	0.0054054054	16	0.0864864865	0	0	0	0	9.4763092269	2.9208301307	1.0267495272	1.8086625417	0.1080788976	0.1903855307	0.3074558032	1.761066159	2.8439661799	0.6187529748	0.4611837048
bob_dylan.txt.tkzd.62.txt	44	0.2315789474	9	0.0473684211	26	0.1368421053	31	0.1631578947	20	0.1052631579	0	0	7	0.0368421053	13	0.0684210526	0	0	11	0.0578947368	0	0	0	0	4.8834628191	2.1989005497	1.691657055	1.41889713	0.3460207612	0.2902289584	0.4497751124	0.8384392132	1.2993503248	0.6449532409	0.5380476557
bob_dylan.txt.tkzd.63.txt	28	0.1707317073	7	0.0426829268	35	0.2134146341	23	0.1402439024	10	0.0609756098	2	0.012195122	8	0.0487804878	15	0.0914634146	0	0	8	0.0487804878	1	0.006097561	0	0	3.9942938659	2.7972027972	0.7997714939	1.2168622338	0.1999428735	0.3042155585	0.6993006993	1.5210777923	3.4965034965	0.4345936549	0.5329780147
bob_dylan.txt.tkzd.64.txt	22	0.1317365269	8	0.0479041916	45	0.2694610778	31	0.1856287425	7	0.0419161677	0	0	7	0.0419161677	16	0.0958083832	0	0	10	0.0598802395	0	0	0	0	2.7465667915	3.1383737518	0.4887802711	0.709448565	0.1777382804	0.2579812964	1.1412268188	1.451144792	6.4194008559	0.2257336343	0.4372267333
bob_dylan.txt.tkzd.65.txt	35	0.2302631579	6	0.0394736842	27	0.1776315789	19	0.125	9	0.0592105263	1	0.0065789474	5	0.0328947368	12	0.0789473684	1	0.0065789474	15	0.0986842105	0	0	0	0	5.8236272879	3.884572697	1.2958163643	1.8411362441	0.2221399482	0.3156233561	0.6659267481	1.4203051026	2.9966703663	0.4734350342	0.4163197336
bob_dylan.txt.tkzd.66.txt	21	0.1544117647	4	0.0294117647	36	0.2647058824	22	0.1617647059	2	0.0147058824	2	0.0147058824	0	0	20	0.1470588235	0	0	7	0.0514705882	0	0	0	0	5.2369077307	10.447761194	0.5831713413	0.9541117674	0.1110802555	0.1817355747	1.9900497512	1.6356201727	17.9104477612	0.0908677874	0
bob_dylan.txt.tkzd.67.txt	31	0.2605042017	5	0.0420168067	20	0.1680672269	18	0.1512605042	6	0.0504201681	1	0.0084033613	1	0.0084033613	6	0.0504201681	0	0	4	0.0336134454	0	0	0	0	6.1876247505	5.1580698835	1.5492253873	1.7212659634	0.2498750625	0.2776235425	0.8319467554	1.1104941699	3.3277870216	0.333148251	0.1663893511
bob_dylan.txt.tkzd.68.txt	41	0.2397660819	4	0.0233918129	16	0.0935672515	38	0.2222222222	18	0.1052631579	0	0	3	0.0175438596	15	0.0877192982	2	0.0116959064	11	0.0643274854	0	0	0	0	10.2244389027	2.2765130483	2.5608994379	1.0786635096	0.2498438476	0.1052354644	0.222098834	0.4209418574	0.8883953359	0.4735595896	0.1998667555
bob_dylan.txt.tkzd.69.txt	29	0.1768292683	6	0.0365853659	45	0.2743902439	19	0.1158536585	11	0.0670731707	1	0.006097561	2	0.012195122	13	0.0792682927	0	0	9	0.0548780488	0	0	0	0	4.8252911814	2.633969119	0.6443012664	1.525512888	0.1333037103	0.3156233561	0.5449591281	2.367175171	4.0871934605	0.5786428196	0.1537279016
bob_dylan.txt.tkzd.7.txt	160	0.2200825309	15	0.0206327373	114	0.1568088033	120	0.1650618982	43	0.0591471802	7	0.0096286107	17	0.0233837689	60	0.0825309491	3	0.0041265475	46	0.0632737276	3	0.0041265475	0	0	10.6595602931	3.7200651011	1.4033856679	1.3332222315	0.1315674064	0.1249895842	0.3487561032	0.9499208399	2.6505463846	0.3583034747	0.283286119
bob_dylan.txt.tkzd.70.txt	28	0.125	7	0.03125	57	0.2544642857	31	0.1383928571	19	0.0848214286	0	0	4	0.0178571429	18	0.0803571429	1	0.0044642857	11	0.0491071429	0	0	0	0	3.9942938659	1.4729089953	0.4911419049	0.9029345372	0.1227854762	0.2257336343	0.3682272488	1.8381167365	2.9984218832	0.6127055788	0.222098834
bob_dylan.txt.tkzd.71.txt	50	0.2392344498	15	0.0717703349	33	0.1578947368	28	0.1339712919	10	0.04784689	1	0.004784689	7	0.033492823	17	0.0813397129	4	0.019138756	16	0.0765550239	0	0	0	0	3.3311125916	4.995004995	1.5146925174	1.7850767583	0.4544077552	0.5355230275	1.4985014985	1.1781506605	3.2967032967	0.3570153517	0.4115226337
bob_dylan.txt.tkzd.72.txt	52	0.2666666667	13	0.0666666667	14	0.0717948718	40	0.2051282051	10	0.0512820513	0	0	2	0.0102564103	18	0.0923076923	0	0	13	0.0666666667	0	0	0	0	3.996925442	5.1948051948	3.7116345468	1.2996750812	0.9279086367	0.3249187703	1.2987012987	0.3499125219	1.3986013986	0.2499375156	0.111049417
bob_dylan.txt.tkzd.73.txt	26	0.1405405405	7	0.0378378378	51	0.2756756757	27	0.1459459459	8	0.0432432432	2	0.0108108108	3	0.0162162162	14	0.0756756757	0	0	6	0.0324324324	0	0	0	0	3.7089871612	3.2459425718	0.5097039796	0.9626064421	0.1372279945	0.2591632729	0.8739076155	1.8881895594	6.3670411985	0.2961865976	0.2141327623
bob_dylan.txt.tkzd.74.txt	44	0.22	8	0.04	31	0.155	35	0.175	18	0.09	4	0.02	3	0.015	19	0.095	0	0	12	0.06	1	0.005	0	0	5.493133583	2.4430871738	1.41889713	1.2567837761	0.2579812964	0.2285061411	0.444197668	0.8854612968	1.7212659634	0.5141388175	0.1578116781
bob_dylan.txt.tkzd.75.txt	43	0.2067307692	5	0.0240384615	18	0.0865384615	32	0.1538461538	27	0.1298076923	0	0	3	0.0144230769	37	0.1778846154	0	0	9	0.0432692308	0	0	0	0	8.5828343313	1.5920029619	2.3875624653	1.3433302093	0.2776235425	0.1562011871	0.1851166235	0.5623242737	0.6664198445	0.8434864105	0.0810591732
bob_dylan.txt.tkzd.76.txt	68	0.1878453039	18	0.0497237569	74	0.2044198895	31	0.0856353591	10	0.0276243094	7	0.0193370166	13	0.0359116022	28	0.0773480663	0	0	45	0.1243093923	3	0.0082872928	0	0	3.7756801777	6.7932067932	0.9187947575	2.192841019	0.243210377	0.5804579168	1.7982017982	2.3863269913	7.3926073926	0.3224766204	0.4641199572
bob_dylan.txt.tkzd.77.txt	29	0.1695906433	4	0.0233918129	41	0.2397660819	8	0.0467836257	18	0.1052631579	3	0.0175438596	4	0.0233918129	16	0.0935672515	0	0	17	0.0994152047	0	0	0	0	7.2319201995	1.6102165464	0.7071445989	3.620474407	0.0975371861	0.4993757803	0.222098834	5.1186017478	2.2765130483	2.2471910112	0.2498438476
bob_dylan.txt.tkzd.78.txt	45	0.2036199095	12	0.0542986425	30	0.1357466063	30	0.1357466063	17	0.0769230769	0	0	7	0.0316742081	18	0.0814479638	0	0	18	0.0814479638	0	0	0	0	3.746877602	2.6455026455	1.4995001666	1.4995001666	0.3998667111	0.3998667111	0.7054673721	0.9996667777	1.7636684303	0.5664778407	0.3886729595
bob_dylan.txt.tkzd.79.txt	40	0.1877934272	8	0.0375586854	52	0.2441314554	14	0.0657276995	10	0.0469483568	3	0.014084507	3	0.014084507	14	0.0657276995	1	0.0046948357	22	0.103286385	0	0	0	0	4.9937578028	3.996003996	0.7690828687	2.8551034975	0.1538165737	0.5710206995	0.7992007992	3.7116345468	5.1948051948	0.7137758744	0.2141327623
bob_dylan.txt.tkzd.8.txt	46	0.1389728097	25	0.0755287009	73	0.2205438066	32	0.0966767372	33	0.0996978852	1	0.003021148	7	0.0211480363	31	0.0936555891	0	0	17	0.0513595166	0	0	0	0	1.8392642943	1.393517116	0.630050678	1.4370509216	0.3424188467	0.7810059356	0.7573462587	2.2805373321	2.2114510754	1.0309278351	0.2257336343
bob_dylan.txt.tkzd.80.txt	34	0.1920903955	15	0.0847457627	34	0.1920903955	17	0.0960451977	9	0.0508474576	1	0.0056497175	5	0.0282485876	17	0.0960451977	1	0.0056497175	13	0.0734463277	0	0	0	0	2.2651565623	3.7735849057	0.9997059688	1.9988242211	0.441046751	0.8818342152	1.6648168701	1.9988242211	3.7735849057	0.5291005291	0.2939447384
bob_dylan.txt.tkzd.81.txt	26	0.1155555556	32	0.1422222222	48	0.2133333333	13	0.0577777778	17	0.0755555556	0	0	1	0.0044444444	27	0.12	1	0.0044444444	24	0.1066666667	0	0	0	0	0.8122461731	1.5285126396	0.5415538429	1.998462721	0.6665278067	2.4596464258	1.8812463257	3.6894696387	2.8218694885	1.3066871637	0.0370233247
bob_dylan.txt.tkzd.82.txt	27	0.1516853933	2	0.0112359551	47	0.2640449438	19	0.106741573	5	0.0280898876	0	0	3	0.0168539326	19	0.106741573	5	0.0280898876	16	0.0898876404	0	0	0	0	13.4328358209	5.3892215569	0.5743458839	1.4203051026	0.0425441395	0.1052077854	0.3992015968	2.4723829563	9.381237525	0.2630194634	0.1578116781
bob_dylan.txt.tkzd.83.txt	42	0.1721311475	26	0.106557377	41	0.1680327869	22	0.0901639344	11	0.0450819672	0	0	5	0.0204918033	16	0.0655737705	17	0.0696721311	15	0.0614754098	0	0	0	0	1.6147635525	3.8147138965	1.0241404536	1.9082235348	0.6339917093	1.1812812358	2.361489555	1.8627896411	3.7238873751	0.4997728305	0.3123048095
bob_dylan.txt.tkzd.84.txt	28	0.1958041958	3	0.020979021	22	0.1538461538	22	0.1538461538	6	0.041958042	0	0	3	0.020979021	22	0.1538461538	0	0	13	0.0909090909	1	0.006993007	0	0	9.3023255814	4.6589018303	1.2721490232	1.2721490232	0.1363016811	0.1363016811	0.4991680532	0.9995456611	3.6605657238	0.2726033621	0.1363016811
bob_dylan.txt.tkzd.85.txt	21	0.1206896552	8	0.0459770115	50	0.2873563218	5	0.0287356322	6	0.0344827586	2	0.0114942529	3	0.0172413793	24	0.1379310345	6	0.0344827586	23	0.132183908	1	0.0057471264	0	0	2.6217228464	3.4941763727	0.4199160168	4.1916167665	0.1599680064	1.5968063872	1.3311148087	9.9800399202	8.3194675541	1.1976047904	0.1249479384
bob_dylan.txt.tkzd.86.txt	2	0.0136054422	4	0.0272108844	60	0.4081632653	10	0.0680272109	5	0.0340136054	1	0.0068027211	7	0.0476190476	26	0.1768707483	0	0	7	0.0476190476	0	0	0	0	0.4987531172	0.3992015968	0.0333277787	0.1998001998	0.0666555574	0.3996003996	0.7984031936	5.994005994	11.9760479042	0.4995004995	0.2691272587
bob_dylan.txt.tkzd.87.txt	25	0.1953125	3	0.0234375	19	0.1484375	19	0.1484375	13	0.1015625	1	0.0078125	0	0	12	0.09375	1	0.0078125	7	0.0546875	1	0.0078125	0	0	8.3056478405	1.9215987702	1.3150973172	1.3150973172	0.1578116781	0.1578116781	0.2305918524	0.9994739611	1.4604150653	0.6838506049	0
bob_dylan.txt.tkzd.88.txt	26	0.1843971631	16	0.1134751773	33	0.2340425532	11	0.0780141844	4	0.0283687943	1	0.0070921986	0	0	15	0.1063829787	0	0	2	0.0141843972	0	0	0	0	1.6239850094	6.4837905237	0.7876401091	2.361489555	0.4847016056	1.4532243415	3.9900249377	2.9972752044	8.2294264339	0.3633060854	0
bob_dylan.txt.tkzd.89.txt	64	0.1734417344	13	0.0352303523	71	0.1924119241	42	0.1138211382	40	0.108401084	3	0.0081300813	4	0.0108401084	38	0.1029810298	7	0.0189701897	22	0.0596205962	3	0.0081300813	0	0	4.9192928517	1.5996001	0.9012815096	1.5234467984	0.1830728066	0.3094501309	0.3249187703	1.690073792	1.7745563609	0.952154249	0.1052354644
bob_dylan.txt.tkzd.9.txt	107	0.2708860759	10	0.0253164557	29	0.0734177215	71	0.1797468354	48	0.1215189873	0	0	17	0.0430379747	35	0.0886075949	1	0.0025316456	14	0.035443038	0	0	0	0	10.6893106893	2.2287023537	3.6883833161	1.5068300239	0.3447087211	0.1408252359	0.2082899396	0.4083931841	0.6040408248	0.6759611322	0.4855755498
bob_dylan.txt.tkzd.90.txt	16	0.1454545455	5	0.0454545455	26	0.2363636364	14	0.1272727273	10	0.0909090909	0	0	0	0	10	0.0909090909	2	0.0181818182	8	0.0727272727	0	0	0	0	3.1936127745	1.5984015984	0.61514802	1.142041399	0.1922337562	0.3568879372	0.4995004995	1.8558172734	2.5974025974	0.7137758744	0
bob_dylan.txt.tkzd.91.txt	39	0.1598360656	9	0.0368852459	38	0.1557377049	23	0.0942622951	23	0.0942622951	2	0.0081967213	9	0.0368852459	32	0.131147541	1	0.0040983607	28	0.1147540984	2	0.0081967213	0	0	4.3285238624	1.6949152542	1.0260457774	1.6949152542	0.2367797948	0.3911342894	0.3911342894	1.6514558887	1.6514558887	0.9995654063	0.2811621368
bob_dylan.txt.tkzd.92.txt	63	0.3014354067	7	0.033492823	23	0.1100478469	30	0.1435406699	19	0.0909090909	0	0	5	0.023923445	9	0.043062201	1	0.004784689	15	0.0717703349	1	0.004784689	0	0	8.9871611983	3.3140452394	2.7379400261	2.0993002333	0.3042155585	0.2332555815	0.3682272488	0.7664111963	1.2098895318	0.6331222926	0.5549389567
bob_dylan.txt.tkzd.93.txt	51	0.1598746082	14	0.0438871473	76	0.2382445141	33	0.1034482759	12	0.0376175549	2	0.0062695925	6	0.0188087774	36	0.1128526646	0	0	33	0.1034482759	1	0.0031347962	0	0	3.6402569593	4.2464612823	0.6709643468	1.5449863678	0.1841862913	0.4241139049	1.165695254	2.3023326265	6.32805995	0.3635262042	0.1666203832
bob_dylan.txt.tkzd.94.txt	28	0.1904761905	10	0.0680272109	18	0.1224489796	23	0.156462585	17	0.1156462585	1	0.0068027211	5	0.0340136054	11	0.074829932	0	0	8	0.0544217687	0	0	0	0	2.7972027972	1.646090535	1.5546918379	1.2168622338	0.555247085	0.4345936549	0.5878894768	0.7822685789	1.0582010582	0.7388092134	0.4541326067
bob_dylan.txt.tkzd.95.txt	43	0.1829787234	13	0.0553191489	45	0.1914893617	32	0.1361702128	12	0.0510638298	1	0.0042553191	10	0.0425531915	29	0.1234042553	1	0.0042553191	17	0.0723404255	1	0.0042553191	0	0	3.3051498847	3.5803497086	0.9553432571	1.3433302093	0.2888247056	0.4061230865	1.0824313072	1.4058106842	3.746877602	0.3748828491	0.3447087211
bob_dylan.txt.tkzd.96.txt	53	0.2896174863	22	0.1202185792	20	0.1092896175	16	0.087431694	15	0.0819672131	8	0.043715847	7	0.0382513661	4	0.0218579235	0	0	8	0.043715847	0	0	0	0	2.4079963653	3.5309793471	2.6486756622	3.3104309806	1.0994502749	1.3741411618	1.4656895403	1.249219238	1.3324450366	0.9369144285	1.7456359102
bob_dylan.txt.tkzd.97.txt	65	0.200617284	15	0.0462962963	53	0.1635802469	48	0.1481481481	17	0.0524691358	1	0.0030864198	11	0.0339506173	43	0.1327160494	3	0.0092592593	27	0.0833333333	1	0.0030864198	0	0	4.3304463691	3.8212815991	1.2261837389	1.3538846074	0.2829654782	0.3124349094	0.8818342152	1.1039366799	3.1158142269	0.3540928973	0.2557544757
bob_dylan.txt.tkzd.98.txt	47	0.2196261682	9	0.0420560748	25	0.1168224299	39	0.1822429907	10	0.046728972	2	0.0093457944	15	0.0700934579	20	0.0934579439	0	0	13	0.0607476636	0	0	0	0	5.2164261931	4.6953046953	1.8792483007	1.2048192771	0.3598560576	0.2307100743	0.8991008991	0.6408613176	2.4975024975	0.256344527	0.7496251874
bob_dylan.txt.tkzd.99.txt	23	0.1782945736	6	0.0465116279	30	0.2325581395	15	0.1162790698	3	0.023255814	0	0	4	0.0310077519	18	0.1395348837	0	0	9	0.0697674419	0	0	0	0	3.8269550749	7.6411960133	0.7664111963	1.5323117921	0.1999333555	0.399733511	1.9933554817	1.998667555	9.9667774086	0.1998667555	0.222098834
bob_marley.txt.tkzd.1.txt	43	0.2028301887	6	0.0283018868	9	0.0424528302	47	0.2216981132	34	0.1603773585	5	0.0235849057	6	0.0283018868	13	0.0613207547	0	0	5	0.0235849057	0	0	0	0	7.1547420965	1.2643340194	4.7724750278	0.9146990002	0.6659267481	0.1276324186	0.1764187004	0.191448628	0.2646280506	0.7232503723	0.4611837048
bob_marley.txt.tkzd.10.txt	44	0.1533101045	6	0.0209059233	86	0.2996515679	22	0.0766550523	15	0.0522648084	0	0	0	0	7	0.0243902439	0	0	40	0.1393728223	0	0	0	0	7.3211314476	2.9313790806	0.5115684223	1.9990913221	0.0697593303	0.2726033621	0.399733511	3.9073148569	5.7295136576	0.6815084053	0
bob_marley.txt.tkzd.11.txt	87	0.1428571429	7	0.0114942529	166	0.2725779967	77	0.1264367816	15	0.0246305419	12	0.0197044335	0	0	11	0.0180623974	3	0.0049261084	9	0.0147783251	0	0	0	0	12.4108416548	5.7961359094	0.5240648154	1.1297234125	0.0421661346	0.0908972861	0.4663557628	2.1555642124	11.0592938041	0.1947798987	0
bob_marley.txt.tkzd.12.txt	28	0.0777777778	17	0.0472222222	82	0.2277777778	62	0.1722222222	19	0.0527777778	2	0.0055555556	10	0.0277777778	37	0.1027777778	0	0	4	0.0111111111	1	0.0027777778	0	0	1.646090535	1.4729089953	0.3414217778	0.4515400742	0.2072917937	0.2741493308	0.8942661757	1.3223673601	4.3135192004	0.3064021932	0.270197244
bob_marley.txt.tkzd.13.txt	87	0.1564748201	31	0.0557553957	127	0.2284172662	42	0.0755395683	36	0.0647482014	0	0	9	0.0161870504	39	0.0701438849	4	0.0071942446	11	0.0197841727	1	0.0017985612	0	0	2.8055465979	2.4159955568	0.6849854342	2.0709354916	0.2440752697	0.737919543	0.86087198	3.0230897405	3.5267981116	0.8569388241	0.2307100743
bob_marley.txt.tkzd.14.txt	84	0.2301369863	22	0.0602739726	31	0.0849315068	46	0.1260273973	55	0.1506849315	0	0	4	0.0109589041	15	0.0410958904	0	0	35	0.095890411	0	0	0	0	3.8164470695	1.5269950918	2.7088036117	1.8256900674	0.709448565	0.4781569224	0.3999272859	0.6737665725	0.5635339029	1.195392306	0.2664890073
bob_marley.txt.tkzd.15.txt	121	0.2322456814	17	0.0326295585	102	0.1957773512	50	0.0959692898	30	0.0575815739	3	0.0057581574	3	0.0057581574	48	0.0921305182	0	0	20	0.0383877159	1	0.0019193858	0	0	7.113462669	4.0319893369	1.1861582198	2.4195160968	0.1666503284	0.3399320136	0.5664778407	2.0395920816	3.3988670443	0.599880024	0.0624869819
bob_marley.txt.tkzd.16.txt	90	0.1754385965	8	0.0155945419	104	0.2027290448	41	0.0799220273	28	0.0545808967	48	0.0935672515	6	0.0116959064	49	0.0955165692	0	0	25	0.0487329435	0	0	0	0	11.2359550562	3.2131381649	0.8653014133	2.1945866862	0.0769156812	0.1950743721	0.2856122813	2.5359668374	3.7129596573	0.6827603024	0.1224239951
bob_marley.txt.tkzd.17.txt	73	0.164785553	8	0.0180586907	91	0.2054176072	64	0.144469526	17	0.0383747178	1	0.0022573363	14	0.0316027088	23	0.0519187359	3	0.006772009	41	0.0925507901	0	0	0	0	9.11360799	4.2915931805	0.8021096583	1.1404468052	0.0879024283	0.1249804718	0.4703115814	1.4216528667	5.3497942387	0.2655835026	0.6084311169
bob_marley.txt.tkzd.18.txt	81	0.2563291139	7	0.0221518987	64	0.2025316456	29	0.0917721519	10	0.0316455696	1	0.003164557	15	0.0474683544	8	0.0253164557	1	0.003164557	27	0.085443038	0	0	0	0	11.5549215407	8.0919080919	1.265427277	2.7921406412	0.1093579128	0.2412961048	0.6993006993	2.2061358152	6.3936063936	0.3447087211	1.872659176
bob_marley.txt.tkzd.19.txt	54	0.2045454545	14	0.053030303	42	0.1590909091	34	0.1287878788	11	0.0416666667	0	0	3	0.0113636364	26	0.0984848485	0	0	21	0.0795454545	0	0	0	0	3.8543897216	4.9046321526	1.2854082361	1.5877683034	0.3332539871	0.4116436342	1.2715712988	1.2349309027	3.8147138965	0.323434284	0.1153402537
bob_marley.txt.tkzd.2.txt	78	0.1547619048	30	0.0595238095	116	0.2301587302	59	0.1170634921	40	0.0793650794	0	0	8	0.0158730159	19	0.0376984127	12	0.0238095238	22	0.0436507937	0	0	0	0	2.5991336221	1.9495126218	0.6723558314	1.3218098627	0.2585983967	0.5083884087	0.7498125469	1.9657685138	2.8992751812	0.6778512117	0.4208311415
bob_marley.txt.tkzd.20.txt	51	0.1795774648	9	0.0316901408	57	0.2007042254	41	0.1443661972	18	0.0633802817	2	0.0070422535	3	0.0105633803	8	0.0281690141	0	0	16	0.0563380282	0	0	0	0	5.6603773585	2.8317601333	0.8945798983	1.2435991222	0.1578670409	0.2194586686	0.4997223765	1.3899049012	3.1649083842	0.4389173372	0.3745318352
bob_marley.txt.tkzd.21.txt	40	0.126984127	9	0.0285714286	63	0.2	32	0.1015873016	36	0.1142857143	0	0	20	0.0634920635	29	0.0920634921	3	0.0095238095	14	0.0444444444	5	0.0158730159	0	0	4.4395116537	1.1108025549	0.6348198699	1.249609497	0.1428344707	0.2811621368	0.2499305748	1.9681349578	1.7495140239	1.1246485473	0.6894174423
bob_marley.txt.tkzd.22.txt	50	0.1930501931	10	0.0386100386	45	0.1737451737	51	0.1969111969	10	0.0386100386	2	0.0077220077	7	0.027027027	22	0.0849420849	0	0	4	0.0154440154	0	0	0	0	4.995004995	4.995004995	1.1108642524	0.9801999608	0.2221728505	0.1960399922	0.999000999	0.8821799647	4.4955044955	0.1960399922	0.3180372558
bob_marley.txt.tkzd.23.txt	40	0.1515151515	8	0.0303030303	74	0.2803030303	17	0.0643939394	14	0.053030303	1	0.0037878788	5	0.0189393939	14	0.053030303	0	0	18	0.0681818182	0	0	0	0	4.9937578028	2.8551034975	0.5404675044	2.3515579071	0.1080935009	0.4703115814	0.5710206995	4.3503821282	5.2819414704	0.8230452675	0.3568879372
bob_marley.txt.tkzd.24.txt	69	0.25	1	0.0036231884	32	0.115942029	33	0.1195652174	24	0.0869565217	0	0	1	0.0036231884	14	0.0507246377	0	0	18	0.0652173913	0	0	0	0	68.3168316832	2.8738025823	2.1555763824	2.090275674	0.0312402374	0.0302938503	0.0416493128	0.9694032111	1.3327780092	0.7270524084	0.0713775874
bob_marley.txt.tkzd.25.txt	42	0.14	10	0.0333333333	68	0.2266666667	27	0.09	13	0.0433333333	0	0	7	0.0233333333	33	0.11	2	0.0066666667	29	0.0966666667	0	0	0	0	4.1958041958	3.2282859339	0.6175562417	1.5549796372	0.1470372004	0.3702332469	0.7686395081	2.5175860792	5.2267486549	0.481303221	0.2120569524
bob_marley.txt.tkzd.26.txt	59	0.219330855	36	0.1338289963	31	0.1152416357	16	0.0594795539	22	0.0817843866	0	0	1	0.0037174721	19	0.0706319703	1	0.0037174721	35	0.1301115242	6	0.0223048327	0	0	1.6384337684	2.6805997274	1.9026120606	3.685196752	1.1609158336	2.2485946284	1.6356201727	1.9362898189	1.4084507042	1.3741411618	0.0526038927
bob_marley.txt.tkzd.27.txt	63	0.140625	15	0.0334821429	85	0.1897321429	46	0.1026785714	79	0.1763392857	0	0	14	0.03125	29	0.0647321429	2	0.0044642857	16	0.0357142857	0	0	0	0	4.1972018654	0.7973674218	0.7410892836	1.3692675505	0.1764498294	0.3260160835	0.1898493862	1.8474244729	1.0758131882	1.7170180396	0.4825922096
